365.66 117.766 6.63768e-07 0.356391 72.458 0.863442 5.80588e-09 1.55727e-85 73.6778 44.0877
366.12 122.864 4.89571e-07 0.28677 78.2662 0.909166 6.43256e-09 2.91895e-85 79.4621 43.4024
366.59 128.701 3.58005e-07 0.229057 84.5609 0.95821 7.14144e-09 5.54104e-85 85.7482 42.9528
367.05 143.999 2.6304e-07 0.183363 91.0842 1.00859 7.90938e-09 1.0366e-84 92.2761 51.7231
367.51 155.62 1.92899e-07 0.146411 97.975 1.06143 8.75833e-09 1.93737e-84 99.1829 56.4371
367.98 157.395 1.40236e-07 0.116029 105.404 1.11808 9.7181e-09 3.66682e-84 106.638 50.7572
368.44 184.346 1.02447e-07 0.0921704 113.061 1.17624 1.07573e-08 6.83988e-84 114.33 70.0167
368.9 168.312 7.46994e-08 0.0730312 121.108 1.2372 1.19054e-08 1.27465e-83 122.418 45.8944
369.37 160.512 5.39884e-08 0.0574228 129.735 1.30252 1.32027e-08 2.40536e-83 131.095 29.4175
369.83 239.719 3.92149e-08 0.0452651 138.58 1.36954 1.46065e-08 4.47383e-83 139.994 99.7241
370.29 223.663 2.843e-08 0.0355906 147.823 1.43975 1.61566e-08 8.31307e-83 149.298 74.3653
370.76 220.956 2.04275e-08 0.0277648 157.679 1.51494 1.79072e-08 1.56409e-82 159.221 61.7346
371.22 247.31 1.47528e-08 0.0217184 167.726 1.59203 1.98004e-08 2.90069e-82 169.34 77.971
371.68 241.865 1.06343e-08 0.0169455 178.167 1.67276 2.18898e-08 5.37433e-82 179.856 62.0085
372.15 208.877 7.59633e-09 0.0131159 189.236 1.75915 2.42481e-08 1.00818e-81 191.008 17.869
