"thth","T200","T300","T400","T500","T600","T700","T800","T900"
61.58639,-69.79165,-11.13016,47.35083,109.10026,166.54615,231.81885,308.39007,395.68708
61.60684,-69.97459,-9.91309,47.37917,107.18677,166.56276,232.10214,308.67463,395.90557
61.62729,-69.24795,-10.94111,47.67057,108.34708,166.74167,231.82172,308.65919,395.74286
61.64773,-69.64164,-10.43593,47.76276,107.31714,167.1199,231.69844,308.18912,396.10021
61.66818,-69.51746,-9.06038,48.04792,108.19453,166.70234,232.0138,308.67122,395.72411
61.68863,-70.79127,-10.50245,47.03974,107.33339,166.80609,231.86411,308.41021,396.00661
61.70907,-69.61662,-9.83428,48.14839,107.96182,166.98667,231.76339,308.4766,395.8313
61.72952,-69.96655,-8.56339,46.93417,108.54813,167.07682,232.00958,308.44679,395.82359
61.74996,-69.0945,-8.04002,48.77224,108.45172,166.71047,231.90198,308.63423,395.76583
61.77041,-70.01203,-9.10701,48.49349,109.71083,167.12307,232.11422,308.62704,395.73573
61.79086,-69.93381,-9.41889,48.81635,108.56901,166.97193,231.9576,308.37944,395.68708
61.8113,-69.92995,-8.58016,51.29589,110.17802,166.73849,231.88828,308.57838,395.68708
61.83175,-69.24741,-8.54996,48.94161,108.09922,167.01818,231.82724,308.56147,395.91797
61.8522,-66.9341,-8.47916,49.33896,109.90479,167.12896,232.00958,308.58688,395.88437
61.87264,-68.25958,-8.41178,48.40078,109.39854,166.83333,231.805,308.58024,395.87953
61.89309,-68.70275,-9.28847,50.42875,108.80052,166.91312,232.02224,308.53569,395.68708
61.91354,-69.70342,-8.93353,49.6501,109.4912,167.12505,231.91885,308.60635,396.1126
61.93398,-69.5554,-9.62601,51.00521,109.09745,167.11698,231.87807,308.83395,395.76016
61.95443,-67.65335,-7.94888,50.68969,108.04734,167.18844,231.93734,308.72171,395.95271
61.97488,-68.31281,-7.81198,49.66984,109.74661,167.31521,232.01693,308.81389,395.99281
61.99532,-68.30746,-7.60193,49.39958,109.755,167.46172,232.06323,308.90179,395.72552
62.01577,-68.11465,-7.88021,50.5874,109.30219,167.34031,232.0412,308.86381,395.68708
62.03621,-67.42161,-7.22313,50.94198,110.71578,167.64641,231.93375,308.89903,395.87547
62.05666,-68.63145,-5.55698,50.70385,111.27885,167.87536,232.00958,309.13975,395.96432
62.07711,-67.5383,-4.62448,50.89365,111.68536,167.77839,231.99448,309.02231,395.72125
62.09755,-67.65843,-5.73786,51.46026,113.10573,167.84865,232.00146,308.99965,395.68708
62.118,-67.28585,-6.37406,51.85531,110.15333,168.08307,232.15302,309.03114,395.69156
62.13845,-66.42323,-6.59047,52.36531,112.09187,168.16812,232.22771,309.14612,395.80849
62.15889,-66.96805,-5.76094,52.93604,110.97943,168.3699,232.12557,308.90375,395.93568
62.17934,-67.01661,-6.83406,52.91302,111.49469,168.55073,232.5488,309.02834,395.6924
62.19979,-66.42464,-4.96771,54.57255,112.7076,168.90651,232.72719,309.07424,395.76563
62.22023,-66.35814,-4.80286,53.65849,112.29865,169.11422,232.82901,309.32508,395.68708
62.24068,-65.53803,-5.60219,53.13891,110.81557,169.59969,233.04948,308.80075,395.88661
62.26113,-66.22713,-5.63307,55.53026,111.25156,169.665,232.95865,309.38973,395.68708
62.28157,-66.31084,-4.00438,55.84786,114.67396,170.32151,232.99818,309.25781,395.76422
62.30202,-65.66927,-2.56333,54.27422,113.43724,170.2924,233.63771,309.89126,395.96755
62.32246,-65.49212,-3.66667,55.39771,114.25286,170.77859,233.51802,309.54151,395.70766
62.34291,-65.14044,-2.07406,55.60594,116.57318,170.94266,233.61755,309.95736,395.88849
62.36336,-63.80305,-1.70521,55.02344,115.09833,171.66641,234.0426,309.70768,395.68708
62.3838,-64.76039,-1.27859,56.38625,114.36151,173.03359,234.41943,310.22176,395.83453
62.40425,-63.98188,-1.71448,58.00073,116.26406,172.92078,235.2388,310.53719,395.78818
62.4247,-63.28635,0.7,57.72385,117.53375,173.39474,235.86375,310.70791,395.77781
62.44514,-62.51377,-0.87078,56.89609,117.76104,174.03312,236.0601,311.38159,395.68667
62.46559,-62.01788,-0.08687,59.11854,117.7874,175.04229,236.99583,311.43582,396.1299
62.48604,-62.11254,-0.47005,59.28682,118.21214,175.95521,237.39635,312.15312,395.85896
62.50648,-60.37442,0.07005,60.10099,118.62573,177.44057,238.42198,312.84444,396.255
62.52693,-59.95443,1.29833,60.39125,119.10016,178.05432,239.40453,313.58725,396.75719
62.54737,-59.05006,0.8726,60.21521,122.49984,179.26005,240.49427,314.76311,397.17719
62.56782,-59.1509,-0.05417,60.9325,121.51625,181.15698,241.62802,315.51179,397.09562
62.58827,-58.0602,1.78417,62.35823,121.36687,181.97953,243.14953,315.8788,398.26458
62.60871,-61.69206,1.61167,62.75875,121.99568,183.57943,244.59411,317.6537,398.4051
62.62916,-58.34912,5.20703,61.46234,121.81865,185.77281,246.5376,319.12845,398.99786
62.64961,-58.32689,3.73229,62.03495,122.71036,187.66562,249.72229,322.04428,399.55922
62.67005,-57.99287,3.53172,62.46594,122.94047,188.80833,252.86094,324.79891,400.55281
62.6905,-57.36209,3.66516,62.34641,124.08094,190.76104,256.73344,328.58987,401.60625
62.71095,-56.85556,6.00839,63.72396,124.26786,192.92625,261.4363,335.54246,402.79385
62.73139,-56.00173,6.36391,64.08786,124.11224,194.28885,265.9925,343.60003,406.54271
62.75184,-56.07371,4.28177,63.75349,125.8162,197.25464,272.60484,356.35099,410.41266
62.77229,-54.36116,4.99443,64.88219,125.47266,198.07833,277.94458,371.98052,417.49906
62.79273,-54.77353,6.04875,62.91078,125.35984,199.6149,284.1799,392.33024,428.44708
62.81318,-52.7173,4.99109,66.96781,126.50208,200.54578,289.6263,414.42884,446.46682
62.83362,-54.22658,4.95406,63.47161,126.24927,202.18984,292.69495,430.33003,473.24443
62.85407,-53.76207,5.91906,64.4701,126.38432,202.38573,296.12714,432.93884,505.86786
62.87452,-52.22547,5.7199,64.82005,125.89812,200.47859,293.96458,418.16136,536.95917
62.89496,-54.16839,6.55198,61.98344,126.10302,200.67958,290.52464,393.13089,547.31589
62.91541,-55.65742,5.16979,65.16906,124.70708,198.66505,285.09839,371.19328,522.81333
62.93586,-54.9511,4.70734,65.90557,125.84859,196.5575,277.15422,352.94275,484.65047
62.9563,-54.55234,5.47615,66.10807,125.13068,194.70391,272.15458,339.22465,452.33656
62.97675,-55.17709,3.67276,63.55542,124.96182,192.68693,265.49146,331.69494,430.04292
62.9972,-57.31754,4.55443,62.54969,123.41474,191.37333,260.9451,328.20453,418.79979
63.01764,-57.30545,4.85385,63.38448,125.25807,187.66427,255.97323,326.13381,411.25755
63.03809,-56.08008,2.5724,65.50328,122.47156,186.72677,253.84677,322.57804,406.89703
63.05854,-58.34339,3.97187,63.16844,124.97865,185.16922,250.1901,321.31262,405.45109
63.07898,-56.92447,2.85177,64.55458,123.59182,183.04792,246.41052,317.3702,406.34609
63.09943,-57.99601,4.1075,61.61859,123.56354,181.54411,244.09568,315.39343,405.16005
63.11987,-60.52227,3.44344,62.13078,121.5824,180.88193,242.76484,313.92211,402.8325
63.14032,-60.60508,1.40083,59.8499,121.34854,178.51229,240.5274,313.80173,401.13885
63.16077,-61.66648,1.75844,59.95099,120.94354,177.06521,239.85068,311.71174,400.02885
63.18121,-60.35245,-0.06089,60.82859,121.7749,176.66771,238.73464,310.61001,398.79625
63.20166,-62.34881,1.6825,58.41057,119.1663,176.02875,237.35083,309.34127,398.64146
63.22211,-62.18084,0.34781,58.07052,119.15917,174.7151,236.39609,309.43175,397.61104
63.24255,-64.04117,-0.46312,58.12505,116.67234,174.09661,235.86781,309.50591,396.19354
63.263,-65.2746,-1.8749,56.59443,116.44214,173.12734,235.6775,309.89539,395.68708
63.28345,-64.01409,-1.53661,58.37552,115.52255,172.35073,235.425,310.27821,395.68708
63.30389,-62.39838,-1.35005,57.03859,118.10604,171.44693,234.88526,310.04585,395.78245
63.32434,-64.87891,-1.32542,57.64786,116.5238,171.25792,235.09078,309.82813,395.91615
63.34478,-65.33819,-3.3163,55.29958,114.56448,171.02177,233.78635,309.99883,396.00417
63.36523,-66.50984,-4.0487,56.83469,114.355,169.96292,233.54807,310.4172,396.28448
63.38568,-66.12633,-3.82844,54.81708,116.06099,169.99026,233.65146,310.21082,395.96656
63.40612,-66.78048,-4.53734,56.09859,113.57182,169.78172,233.64818,310.31033,396.5251
63.42657,-65.53576,-1.82901,55.26542,113.73073,169.77984,232.96234,309.90544,397.06208
63.44702,-67.00495,-4.67615,54.3062,113.90688,169.34318,233.33042,309.45254,396.86172
63.46746,-66.43123,-5.18693,54.73021,112.55635,169.26682,232.65682,309.23662,396.67583
63.48791,-68.02146,-5.23182,52.94521,111.16786,168.89026,232.48656,309.21873,396.44719
63.50836,-66.8321,-6.06208,53.08109,112.63766,168.59208,232.18443,309.07445,396.23323
63.5288,-66.5086,-5.88901,52.50495,112.72,168.17979,232.43719,308.64513,396.23771
63.54925,-68.75224,-6.98161,52.34609,111.76302,167.61042,232.63458,308.39391,396.10651
63.5697,-67.27173,-5.05948,51.3925,110.89807,167.87323,232.08958,308.76493,396.0412
63.59014,-66.53838,-6.99365,51.17865,111.54047,167.8362,232.41906,308.77321,395.93687
63.61059,-66.77584,-7.19771,48.81094,110.53589,167.1313,232.53646,308.66292,395.68708
63.63103,-68.03376,-8.20963,50.42385,110.97906,167.91984,232.00594,308.75718,395.68708
63.65148,-67.60381,-7.26792,52.02099,111.63599,167.18521,232.20589,308.49245,395.71682
63.67193,-69.89945,-8.80143,51.47979,112.13698,167.27865,232.23203,308.8054,395.85349
63.69237,-68.45689,-6.24724,48.94188,110.08406,167.33193,232.40661,308.9712,395.80568
63.71282,-67.97311,-9.59776,49.54812,109.0063,167.26547,232.26974,309.14108,395.94542
63.73327,-69.82739,-9.62298,49.08516,109.21411,167.2099,232.0524,308.99099,395.82703
63.75371,-70.36774,-9.59441,50.77984,108.92719,167.32563,232.08047,308.85794,395.80891
63.77416,-69.95499,-10.11169,49.9375,110.11984,166.86661,232.00229,308.61865,395.73146
63.79461,-68.70439,-9.70954,49.43099,109.66036,167.32839,232.10172,308.96894,396.01089
63.81505,-70.13353,-9.62289,51.64604,107.96276,166.86542,232.18964,308.65345,395.79714
63.8355,-70.24832,-8.95707,48.21219,106.73766,166.76594,231.85359,308.96737,396.0276
63.85595,-69.34908,-8.92493,48.43135,107.50047,166.60109,232.00958,308.69072,395.87786
63.87639,-70.51144,-9.26627,48.9362,109.17057,166.90172,231.92214,308.58123,395.70073
63.89684,-69.55946,-9.44376,48.95198,108.57359,166.69349,231.9312,308.27499,395.85062
63.91728,-69.2801,-8.73031,47.64948,108.44432,166.39594,232.20443,308.52865,395.68687
63.93773,-68.82686,-8.3291,47.43135,108.04911,167.00469,231.84276,308.38175,395.99099
63.95818,-68.5094,-9.39392,48.275,106.7474,166.88531,232.16385,308.36364,395.87625
63.97862,-70.6267,-9.83082,46.78036,107.76901,166.67068,232.07276,308.6164,395.68708
63.99907,-70.13919,-10.84391,45.96547,107.73495,166.91797,232.18302,308.58887,395.68708
64.01952,-69.61765,-10.54501,47.71797,108.15156,166.93786,232.06391,308.37426,395.99099
64.03996,-71.22594,-10.95136,47.45448,107.10703,166.8376,232.04417,308.56355,395.82073
64.06041,-70.61477,-9.09954,47.2913,107.43823,166.78036,231.96104,308.76468,395.83229
64.08086,-70.44698,-10.20071,47.30927,107.56146,166.77542,232.16286,308.44258,395.98526
64.1013,-70.11019,-10.8993,48.28052,108.3588,166.79677,232.30771,308.59889,395.68687
64.12175,-69.23618,-9.94778,48.17859,108.68802,166.62516,232.24187,308.8984,395.87078
64.14219,-71.90785,-8.94626,47.01167,108.64745,166.69948,232.0813,308.58201,395.79651
64.16264,-69.80698,-10.17458,47.85406,107.83755,166.85635,232.00958,308.47021,396.02005
64.18309,-70.0716,-9.8738,48.37297,107.92911,166.69187,231.8551,308.533,395.97266
64.20353,-70.72553,-10.14747,47.5974,107.79474,166.58276,232.00958,308.53195,395.86042
64.22398,-69.94428,-9.96055,46.43406,108.28932,166.7275,231.93078,308.14909,396.04286
64.24443,-69.55567,-9.76581,46.15599,108.13063,166.69068,232.2062,308.58246,395.70927
64.26487,-69.65367,-10.09477,47.81286,108.04771,166.785,231.87292,308.2961,395.69604
64.28532,-71.11846,-11.01298,46.57448,106.68245,166.62599,231.87865,308.31883,396.10833
64.30577,-69.9309,-10.09039,46.80911,106.88031,166.55693,232.00958,308.15882,395.68708
64.32621,-68.77171,-10.85328,47.1824,107.13599,166.73365,231.88,308.27192,395.79693
64.34666,-69.87991,-9.67957,47.11292,107.90948,166.53031,232.16448,308.26755,395.72333
64.36711,-70.06291,-11.12979,46.43521,107.27714,166.51089,232.16188,308.57482,395.75708
64.38755,-70.55344,-10.51378,47.27109,108.42943,166.80958,232.06323,308.16312,395.68708
64.408,-70.5689,-9.94136,47.51073,107.21,166.94245,232.29693,308.23373,395.84167
64.42844,-70.8662,-9.83223,46.95776,107.48266,166.90438,231.89948,308.40253,395.82661
64.44889,-70.49219,-9.31221,46.9949,106.575,166.68979,232.13672,308.44475,395.69135
64.46934,-69.57354,-9.6447,47.94693,108.10844,167.00875,232.00708,308.56067,395.68687
64.48978,-69.99924,-11.11048,46.76234,108.10896,166.76333,231.97333,308.61942,395.70438
64.51023,-71.2324,-9.84372,46.82411,108.07385,166.78484,232.1049,308.65897,395.85917
64.53068,-69.91551,-10.01738,47.70391,107.43104,166.75464,232.00958,308.33846,395.68708
64.55112,-70.04715,-9.76901,47.525,108.53484,167.00781,231.84125,308.49486,395.88969
64.57157,-69.83557,-10.63599,47.24151,107.59,166.62156,232.20693,308.41593,395.68708
64.59202,-70.84239,-9.22877,47.9413,108.61224,166.64266,231.98604,308.50718,395.88786
64.61246,-70.03215,-10.6463,46.91599,108.57703,166.8601,232.04708,308.71198,395.97651
64.63291,-69.94052,-11.27429,46.06281,109.36156,166.66797,231.97797,308.47221,395.68708
64.65336,-70.95793,-9.96808,46.49026,107.07625,166.52474,232.18979,308.60991,396.01255
64.6738,-69.13855,-9.55377,48.27536,107.38089,166.9075,232.01719,308.41662,395.80484
64.69425,-69.845,-9.68846,47.05719,108.51635,166.80995,232.20182,308.49793,395.8887
64.71469,-70.51797,-10.83744,46.2199,107.79609,167.07615,232.38406,308.87488,395.88703
64.73514,-70.69612,-10.87059,46.8837,107.41599,167.14776,232.33839,308.58334,395.91818
64.75559,-70.44745,-9.06369,46.67036,108.11411,167.13458,232.18786,308.55354,395.92693
64.77603,-70.51689,-10.06887,46.60531,107.23641,167.04375,232.19307,308.5403,395.83172
64.79648,-71.19909,-9.03873,47.1037,106.78635,166.83109,232.12208,308.63547,395.79385
64.81693,-70.83763,-10.13711,48.04177,106.62109,167.32182,232.2174,308.47316,395.77802
64.83737,-70.46068,-10.82061,47.62891,108.21979,166.77318,232.19687,308.24242,395.81849
64.85782,-70.30888,-10.55345,46.61167,106.98391,166.67937,232.11385,308.53957,395.89297
64.87827,-70.29923,-9.8678,48.15214,108.26854,167.06865,232.05849,308.31762,395.91432
64.89871,-70.02132,-9.61443,46.54104,107.77927,166.6374,231.98318,308.22997,395.89458
64.91916,-70.50981,-10.22632,47.65042,107.65661,166.7275,231.93396,308.21963,395.68687
64.9396,-70.67782,-10.96961,46.67286,107.33573,166.76167,232.00958,308.33153,395.72516
64.96005,-69.68209,-11.05821,46.36823,107.97885,166.60161,231.8701,308.31019,395.81359
64.9805,-70.33525,-10.51378,47.45099,107.79854,166.90203,232.13896,308.3853,395.68708
65.00094,-70.35997,-10.83935,46.45526,107.88932,166.57063,232.18391,308.43725,395.89297
65.02139,-70.76986,-10.4127,46.95443,107.91057,166.94792,232.02125,308.55233,395.89479
65.04184,-69.95254,-10.44868,46.30146,108.34781,166.89943,232.15135,308.35023,395.68687
65.06228,-69.79768,-11.03289,46.8837,107.20724,166.71661,232.11859,308.33736,395.68687
65.08273,-70.31213,-10.46873,46.77109,108.68797,166.83089,232.20677,308.24806,395.71922
65.10318,-70.19231,-10.41016,47.30234,107.67271,166.83875,231.8349,308.25644,395.92406
65.12362,-70.38613,-10.151,47.17078,108.48,166.99776,232.07849,308.2973,395.7276
65.14407,-70.5689,-10.79244,46.79995,108.01401,167.00083,231.95599,308.45473,395.88948
65.16452,-70.85669,-10.73263,47.96479,108.23818,166.88328,232.01089,308.36224,395.96068
65.18496,-70.19317,-9.56381,46.76776,108.03526,167.08339,231.95807,308.34081,395.69359
65.20541,-69.37961,-11.12182,46.67167,107.52094,166.70078,232.08823,308.46915,395.77193
65.22585,-71.0103,-11.17099,47.07547,107.46849,166.92297,232.10547,308.60991,396.09719
65.2463,-71.27985,-10.51378,47.45406,107.48266,166.91464,231.96318,308.51898,395.92813
65.26675,-70.3441,-10.95723,47.29703,106.74641,166.65406,232.05417,308.52367,395.8974
65.28719,-70.47296,-9.67211,46.26552,108.03193,166.54109,232.17193,308.63129,395.68708
65.30764,-69.6328,-9.84093,46.8837,108.31245,166.81276,232.16255,308.49696,395.85552
65.32809,-70.41164,-10.56501,46.28677,108.15156,166.6026,232.0513,308.59536,395.91573
65.34853,-70.93193,-9.43937,47.53625,107.78563,167.04885,232.03604,308.40654,395.79755
65.36898,-70.19659,-9.50972,47.28516,107.82156,167.0238,232.14865,308.28561,395.70807
65.38943,-69.9922,-10.55549,46.45719,109.06964,166.96057,232.11474,308.47592,395.97797
65.40987,-70.46308,-9.54981,47.19365,109.16635,166.72276,231.96552,308.48576,395.98708
65.43032,-70.44275,-9.98485,47.81677,108.70438,166.7275,232.00958,308.34173,395.68708
65.45077,-70.43752,-9.51386,46.42948,107.57995,166.62089,232.03052,308.20177,396.02089
65.47121,-70.06779,-10.41222,46.92156,107.79135,167.01849,232.36474,308.3891,395.79203
65.49166,-71.28297,-10.21702,47.80339,106.93865,166.81802,232.01693,308.29947,395.76563
65.5121,-70.40317,-10.51048,46.81818,107.44563,166.96208,232.16417,308.16545,395.82599
65.53255,-70.47559,-9.88921,45.9675,108.86958,166.84661,231.87234,308.57803,395.68708
65.553,-70.5689,-11.55591,47.36365,108.28406,166.67375,232.21719,308.51442,396.07599
65.57344,-70.73871,-9.23815,46.01661,107.20443,166.73938,231.88927,308.43592,395.68708
65.59389,-69.8118,-11.08039,47.14594,107.48266,166.60812,232.16083,308.51834,395.72391
65.61434,-71.09035,-10.07929,46.47141,107.15417,166.85505,232.19016,308.40758,395.88583
65.63478,-70.94969,-11.41275,46.93323,109.79828,166.71406,232.15969,308.3495,395.74365
65.65523,-70.36399,-9.97906,46.30526,109.52604,166.75578,231.87932,308.65149,395.71417
65.67568,-70.06851,-10.52898,48.07906,109.43089,166.77505,232.00958,308.59954,395.84979
65.69612,-70.96552,-10.89413,46.9551,107.43443,166.63609,231.99823,308.57587,395.69422
65.71657,-70.85165,-10.51378,47.40104,107.47531,166.82333,232.04182,308.49277,395.82172
65.73701,-69.78677,-10.46918,46.84453,108.79047,166.67922,232.01052,308.57205,395.68708
65.75746,-69.00306,-9.8821,47.32563,108.26427,166.58203,232.16406,308.60378,395.83438
65.77791,-69.95341,-10.06881,46.84422,108.52776,166.91141,232.15672,308.71707,395.93547
65.79835,-69.25243,-10.28487,46.41995,109.18516,166.64745,232.12078,308.65545,395.79042
65.8188,-70.5468,-10.29441,47.51385,106.45974,166.82906,232.00625,308.65411,395.73958
65.83925,-70.37076,-9.1554,48.14974,107.46734,166.80646,231.99995,308.96534,395.68708
65.85969,-70.72364,-11.27007,47.93661,107.94068,166.96438,232.19167,308.45892,395.8724
65.88014,-69.2123,-9.64137,46.5925,108.48234,167.23156,232.1,308.49366,395.82396
65.90059,-69.94707,-9.0302,46.38005,108.64359,166.74786,232.12906,308.915,395.68708
65.92103,-69.91324,-10.75465,47.43359,108.01135,167.20927,232.19615,308.74161,395.73042
65.94148,-70.89579,-10.51378,46.60427,108.54979,167.05797,231.89052,308.81708,395.73531
65.96193,-71.24045,-10.4029,47.92167,108.08609,166.96578,232.18198,308.8177,395.69766
65.98237,-70.26364,-9.73298,47.40745,109.38995,167.42172,232.02755,309.06554,395.68708
66.00282,-69.29436,-9.52854,47.26646,108.71203,167.56146,232.22469,308.85007,395.77781
66.02326,-69.04738,-10.20935,47.1688,109.64854,167.51974,232.49161,308.53691,395.68708
66.04371,-69.95713,-8.92258,45.73812,109.63328,167.60036,232.66719,309.26198,395.78573
66.06416,-68.79179,-11.66086,47.70552,107.18745,167.96714,232.54547,309.33079,395.86505
66.0846,-69.78227,-10.43459,47.1726,109.37333,167.9501,233.02927,309.39197,395.84432
66.10505,-68.35679,-10.23274,46.32719,108.72859,168.12776,233.33,309.54724,395.76927
66.1255,-69.6841,-9.02115,47.11219,108.7501,168.98417,233.18823,309.80239,395.84719
66.14594,-67.70443,-10.08403,46.61542,109.63469,169.07682,233.55276,309.86664,395.77521
